"","ASIN","ProductName","ReviewContent","ReviewStar","ProcessedText"
"1274963","B00U470TAK","Luna Kids | #1 Sleep Aid Tablets for Children & Sensitive Adults | Naturally Sourced Ingredients | Chewable Pills | Gentle Herbal Supplement with Chamomile, Melatonin, Valerian & Lemon Balm","We have used these for a long time now and truly love them! My 13 yo has always had a hard time winding down before bed. I love that these have gentle ingredients and calm my son enough for him to fall asleep easily without being drugged. He wakes up well rested and isn't groggy. I take two at night and they help me to fall asleep easily after reading. I never feel groggy or like I had too much sleep aid.",5,"use long time truly love yo always hard time wind bed love gentle ingredients calm son enough fall asleep easily without drug wake well rest groggy take two night help fall asleep easily read never feel groggy like much sleep aid"
"1274964","B00U470TAK","Luna Kids | #1 Sleep Aid Tablets for Children & Sensitive Adults | Naturally Sourced Ingredients | Chewable Pills | Gentle Herbal Supplement with Chamomile, Melatonin, Valerian & Lemon Balm","My 2 and half yr old was having trouble falling asleep and staying asleep through the night. The 1st couple of nights seemed like they helped okay, but not great. After night 3 we are on track to better night sleep. These actually help within about an hour of taking for my child. He falls asleep and stays asleep. We give him half a dose as you can bite them in half. Last couple nights he fell asleep on his own without the supplement and woke up only once for 15 minutes. I definitely don't want to rely on them, but they definitely are a life saver.",5,"half yr old trouble fall asleep stay asleep night st couple nights seem like help okay great night track better night sleep actually help within hour take child fall asleep stay asleep give half dose bite half last couple nights fell asleep without supplement wake minutes definitely want rely definitely life saver"
"1274965","B00U470TAK","Luna Kids | #1 Sleep Aid Tablets for Children & Sensitive Adults | Naturally Sourced Ingredients | Chewable Pills | Gentle Herbal Supplement with Chamomile, Melatonin, Valerian & Lemon Balm","My grandniece has problems falling asleep at night.  We have tried a number of things to prepare her for bed and nothing worked consistently.  My niece found this product and told me that it worked very well.  I bought my own bottle since I babysit and have frequent sleepovers with my little angel.  It works like a charm. She is very picky but doesn't have a problem with the taste of the tablet or any problems swallowing.  Highly recommend.",5,"grandniece problems fall asleep night try number things prepare bed nothing work consistently niece find product tell work well buy bottle since babysit frequent sleepovers little angel work like charm picky problem taste tablet problems swallow highly recommend"
"1274966","B00U470TAK","Luna Kids | #1 Sleep Aid Tablets for Children & Sensitive Adults | Naturally Sourced Ingredients | Chewable Pills | Gentle Herbal Supplement with Chamomile, Melatonin, Valerian & Lemon Balm","Our 9 year old was having extreme anxiety that was causing stomach aches during the day and insomnia at night. After much testing, her doctor wanted to try putting her on an antidepressant. We were hesitant since she is a child. We wanted to try a natural sleep aid first and see if getting more sleep would help instead of an antidepressant. We tried Children's Luna and I cannot tell you how this stuff has turned her life around! She falls asleep easily, sleeps through the night and wakes up on her own feeling refreshed and in a good mood. Before discovering Luna, she was drowsy and depressed during class. She had a difficult time focusing on her school work. Her teacher now says she is more alert in class and is able to focus better.  I guess that's what happens when a child actually gets a good night's rest! We had anticipated the Luna helping with her sleep but an added bonus had been her stomach issues were resolved. After researching the ingredients, we assume it is the Lemon Balm that is helping with that issue. The tablets are chewable and have a pleasant lightly ""sweet"" taste but no sugar in them. They're sweetened with Xylitol which is a natural ingredient. I just can't say enough good things about this product. If your child is having any of the same issues that our child was, give this stuff a try!",5,"year old extreme anxiety cause stomach ache day insomnia night much test doctor want try put antidepressant hesitant since child want try natural sleep aid first see get sleep would help instead antidepressant try children luna cannot tell stuff turn life around fall asleep easily sleep night wake feel refresh good mood discover luna drowsy depress class difficult time focus school work teacher say alert class able focus better guess happen child actually get good night rest anticipate luna help sleep add bonus stomach issue resolve research ingredients assume lemon balm help issue tablets chewable pleasant lightly sweet taste sugar sweeten xylitol natural ingredient say enough good things product child issue child give stuff try"
"1274967","B00U470TAK","Luna Kids | #1 Sleep Aid Tablets for Children & Sensitive Adults | Naturally Sourced Ingredients | Chewable Pills | Gentle Herbal Supplement with Chamomile, Melatonin, Valerian & Lemon Balm","My 8 year old son has been taking this for the past year.  He was struggling to fall asleep and the other interventions we tried weren’t working.  I was only comfortable giving him something natural & this is it.  It has made a huge difference for him (and us).  We give it to him an hour before bed & he’s now able to fall asleep quickly and easily.  He doesn’t mind taking them either.  It’s an easy chew tab.  I would recommend.",5,"year old son take past year struggle fall asleep interventions try work comfortable give something natural make huge difference us give hour bed able fall asleep quickly easily mind take either easy chew tab would recommend"
"1274968","B00U470TAK","Luna Kids | #1 Sleep Aid Tablets for Children & Sensitive Adults | Naturally Sourced Ingredients | Chewable Pills | Gentle Herbal Supplement with Chamomile, Melatonin, Valerian & Lemon Balm","My 7 year old son has always struggled with falling asleep. This helps him unwind and drift off gently. I've taken it myself just to make sure it didn't make me feel weird like melatonin does. Falling asleep is easy. I still woke up once or twice during the night, but I found it much easier to go back to sleep. There's no morning fogginess, and  I don't think it interferes with dreams. I say that uncertainty because my son does have occasional nightmares, but I don't think this stuff makes it any worse.",5,"year old son always struggle fall asleep help unwind drift gently take make sure make feel weird like melatonin fall asleep easy still wake twice night find much easier go back sleep morning fogginess think interfere dream say uncertainty son occasional nightmares think stuff make worse"
"1274969","B00U470TAK","Luna Kids | #1 Sleep Aid Tablets for Children & Sensitive Adults | Naturally Sourced Ingredients | Chewable Pills | Gentle Herbal Supplement with Chamomile, Melatonin, Valerian & Lemon Balm","I was excited to try these with my children because three of my kids have trouble staying asleep. The first night that I gave it to them, it didn’t work for two kids but did work for my older son. Then the second night, I gave it to everyone again and it worked within thirty minutes of giving it to them. My daughter has trouble staying asleep and then won’t get up for school. She stayed asleep and woke up well rested the next day. The flavor is one they love as well. I will definitely be using these for my kids.",4,"excite try children three kid trouble stay asleep first night give work two kid work older son second night give everyone work within thirty minutes give daughter trouble stay asleep get school stay asleep wake well rest next day flavor one love well definitely use kid"
"1274970","B00U470TAK","Luna Kids | #1 Sleep Aid Tablets for Children & Sensitive Adults | Naturally Sourced Ingredients | Chewable Pills | Gentle Herbal Supplement with Chamomile, Melatonin, Valerian & Lemon Balm","My daughter has always struggled letting herself turn off and calm down enough to get to sleep, even when she is desperately tired.  Our doctor suggested up to 1mg of melatonin and I wasn't a big fan of giving her so much.  Once we found this product I was so happy to see an herbal blend mixed with a very low dose of melatonin.  It does the trick for her.  She is able to relax her body and calm down to get the sleep she needs.  We use regularly!",5,"daughter always struggle let turn calm enough get sleep even desperately tire doctor suggest mg melatonin big fan give much find product happy see herbal blend mix low dose melatonin trick able relax body calm get sleep need use regularly"
"1274991","B00U470TAK","Luna Kids | #1 Sleep Aid Tablets for Children & Sensitive Adults | Naturally Sourced Ingredients | Chewable Pills | Gentle Herbal Supplement with Chamomile, Melatonin, Valerian & Lemon Balm","Bought a bottle of this for a 4 year old who, on occasion, has trouble winding down. We have tried a few other brands but felt the ingredients in Luna were more ""natural"". They worked extremely well and eased him into a comfortable drowsy sweet sleepy little guy who listened to his bedtime story and drifted off to sleep. He slept sound but not so sound that he didn't wake up to go potty.....an issue we had with another brand. They sent me a second bottle for free and in all honesty, this will last a long while as we only use it approximately 2-3 nights a week. Love the product and won't use anything else now that we've found Luna.",5,"buy bottle year old occasion trouble wind try brand felt ingredients luna natural work extremely well ease comfortable drowsy sweet sleepy little guy listen bedtime story drift sleep sleep sound sound wake go potty issue another brand send second bottle free honesty last long use approximately nights week love product use anything else find luna"
"1274992","B00U470TAK","Luna Kids | #1 Sleep Aid Tablets for Children & Sensitive Adults | Naturally Sourced Ingredients | Chewable Pills | Gentle Herbal Supplement with Chamomile, Melatonin, Valerian & Lemon Balm","These really work! Our youngest has difficulty settling at night and is up/down a lot, keeping mom and dad awake, too. We have tried several different sleep aids, essential oils, magnesium oil, etc. to help her, but this is the best we've found so far. Just the right mix of ingredients to help her when she needs it without negative effects like crankiness. I only give this 4 stars because of the taste. I tried them myself and did not care for the taste. They certainly helped me get a more restful night's sleep though. My kiddo does not seem to mind the taste so we will definitely continue to use them and I would certainly recommend them to others.",4,"really work youngest difficulty settle night lot keep mom dad awake try several different sleep aid essential oil magnesium oil etc help best find far right mix ingredients help need without negative effect like crankiness give star taste try care taste certainly help get restful night sleep though kiddo seem mind taste definitely continue use would certainly recommend others"
"1274993","B00U470TAK","Luna Kids | #1 Sleep Aid Tablets for Children & Sensitive Adults | Naturally Sourced Ingredients | Chewable Pills | Gentle Herbal Supplement with Chamomile, Melatonin, Valerian & Lemon Balm","We have struggled for 5 years with our daughter, getting her to settle down and go to sleep successfully. We have a routine, do everything the books say and it still didn't work. She has a hard time quieting her mind and relaxing. Since we started giving her this sleep aid, it has been a total 360. It does not affect her mood in the mornings so she is not getting a sleep or melatonin hang over. I have also started taking them and find it much easier to fall into the slumber of sleep. If your child is hard to get to sleep because they can't settle down, this is worth a try.",5,"struggle years daughter get settle go sleep successfully routine everything book say still work hard time quiet mind relax since start give sleep aid total affect mood mornings get sleep melatonin hang also start take find much easier fall slumber sleep child hard get sleep settle worth try"
"1274994","B00U470TAK","Luna Kids | #1 Sleep Aid Tablets for Children & Sensitive Adults | Naturally Sourced Ingredients | Chewable Pills | Gentle Herbal Supplement with Chamomile, Melatonin, Valerian & Lemon Balm","An excellent product. We purchased this for our 4.75 year old great grandson whom we watch from 1:30 pm until 12:30 am several days per week. He is a great child who wears down around 9:00 pm but refuses to go to bed. His behavior goes far into the uncontrollable range. Since using Luna he falls gently asleep about 45 minutes after taking it. It has made our elderly lives much more pleasant again. What I like most about the product is its vitamin inclusion and its very low does of melatonin. When we tried to buy a local replacement because we had given our supply to another in great need, we found that other ""children's"" products included at a minimum 5 times as much melatonin and no vitamins or natural ingredients. Luna woks beautifully and we have no problems with it, having checked its ingredients carefully. Thank you for your help with this issue by producing a wonderful product.",5,"excellent product purchase year old great grandson watch pm several days per week great child wear around pm refuse go bed behavior go far uncontrollable range since use luna fall gently asleep minutes take make elderly live much pleasant like product vitamin inclusion low melatonin try buy local replacement give supply another great need find children products include minimum time much melatonin vitamins natural ingredients luna woks beautifully problems check ingredients carefully thank help issue produce wonderful product"
"1274995","B00U470TAK","Luna Kids | #1 Sleep Aid Tablets for Children & Sensitive Adults | Naturally Sourced Ingredients | Chewable Pills | Gentle Herbal Supplement with Chamomile, Melatonin, Valerian & Lemon Balm","I love how these only contain a small amount of melatonin. We tried several products before this that all had 1mg or more. I found a few that had 5.mg. These contain the perfect amount. My son is seven and has always struggled with falling to sleep. We actually went to see a sweet psychologist and showed her these and she said they were perfect. The perfect amount for him to ease him into sleep. And I love the other natural ingredients as well!",5,"love contain small amount melatonin try several products mg find mg contain perfect amount son seven always struggle fall sleep actually go see sweet psychologist show say perfect perfect amount ease sleep love natural ingredients well"
"1274996","B00U470TAK","Luna Kids | #1 Sleep Aid Tablets for Children & Sensitive Adults | Naturally Sourced Ingredients | Chewable Pills | Gentle Herbal Supplement with Chamomile, Melatonin, Valerian & Lemon Balm","I have a 4 year old who was waking up repeatedly and not easily going back to sleep. I had been using a children's melatonin which put him to sleep, but seemed to cause him to wake back up later. I searched Amazoand found this product. It has worked wonderfully for our boy! He gets groggy and then sleeps well! If he wakes up it's brief and he's right back to sleep in minutes. I would definitely recommend!",5,"year old wake repeatedly easily go back sleep use children melatonin put sleep seem cause wake back later search amazoand find product work wonderfully boy get groggy sleep well wake brief right back sleep minutes would definitely recommend"
"1274997","B00U470TAK","Luna Kids | #1 Sleep Aid Tablets for Children & Sensitive Adults | Naturally Sourced Ingredients | Chewable Pills | Gentle Herbal Supplement with Chamomile, Melatonin, Valerian & Lemon Balm","This is much better than just straight melitonin. About two weeks in we saw a huge difference from using it. My children are borderline ADD/ADHD and I don't want to treat them with  prescription medicine right now while they are only 5 and 7. So we were using 3mg straight melitonin. This stuff has been a MUCH BETTER alternate. They are sleeping better through the night then they did on the straight melitonin. Plus the effects seem to be long acting and carries with them into the daytime. They are less hyper and more focused. There's been a definite change especially in school. We are excited to keep on with our subscribe and save subscription because the short term results were great. Our Doctor said because of the natural ingredients shouldn't have any bad long term effects which is awesome too.",5,"much better straight melitonin two weeks saw huge difference use children borderline add adhd want treat prescription medicine right use mg straight melitonin stuff much better alternate sleep better night straight melitonin plus effect seem long act carry daytime less hyper focus definite change especially school excite keep subscribe save subscription short term result great doctor say natural ingredients bad long term effect awesome"
"1274998","B00U470TAK","Luna Kids | #1 Sleep Aid Tablets for Children & Sensitive Adults | Naturally Sourced Ingredients | Chewable Pills | Gentle Herbal Supplement with Chamomile, Melatonin, Valerian & Lemon Balm","My kid is now 8 gd bless, have been giving it to him regularly on school nights or for jet lag since he was 4 and was having a hard time sleeping in a big boy bed. He sleeps through the night and wakes up refreshed. His pediatrician saw the ingredients and couldn’t believe it still has an effect, because of such a low dosage of melatonin. Highly recommended! Sleep is so essential, more than food, for the brain and the body.",5,"kid gd bless give regularly school nights jet lag since hard time sleep big boy bed sleep night wake refresh pediatrician saw ingredients believe still effect low dosage melatonin highly recommend sleep essential food brain body"
"1274999","B00U470TAK","Luna Kids | #1 Sleep Aid Tablets for Children & Sensitive Adults | Naturally Sourced Ingredients | Chewable Pills | Gentle Herbal Supplement with Chamomile, Melatonin, Valerian & Lemon Balm","I had to think really hard about buying this for my 4 year old. I felt like I was drugging my kid. She's a bit on the wild side. But since I've given this to her at bed time it has helps us tremendously.  It's definetly less stressful at night and I would recommend this to anyone that has a wound up child. My daughter would struggle going to sleep for a good hour and a half. It's just been hard for the past couple years I had to try something .",5,"think really hard buy year old felt like drug kid bite wild side since give bed time help us tremendously definetly less stressful night would recommend anyone wind child daughter would struggle go sleep good hour half hard past couple years try something"
"1275000","B00U470TAK","Luna Kids | #1 Sleep Aid Tablets for Children & Sensitive Adults | Naturally Sourced Ingredients | Chewable Pills | Gentle Herbal Supplement with Chamomile, Melatonin, Valerian & Lemon Balm","I’ve really enjoyed the peaceful bedtime routine with my 5 year old now. She used to have the hardest time falling asleep, tossing and turning, it would take close to an hour! Now she falls asleep as I’m reading her a bedtime story with the lights still on. I feel good about this product, I like the ingredients, and she likes the flavor. She looks forward to taking her “night pill” before her shower and I enjoy my alone time after she falls asleep.",5,"really enjoy peaceful bedtime routine year old use hardest time fall asleep toss turn would take close hour fall asleep read bedtime story light still feel good product like ingredients like flavor look forward take night pill shower enjoy alone time fall asleep"
"1275011","B00U470TAK","Luna Kids | #1 Sleep Aid Tablets for Children & Sensitive Adults | Naturally Sourced Ingredients | Chewable Pills | Gentle Herbal Supplement with Chamomile, Melatonin, Valerian & Lemon Balm","This product has been a life changer for us. My kids both had sleep issues and had a lot of trouble falling asleep but since we started using this bedtime has become so much easier. The amount of melatonin in it is minuscule, so I’m not really sure if it’s the melatonin or the herbs but whatever it is has been a miracle for us. One of my kids didn’t particularly like the taste at first. But he got used to it after a week or so and now doesn’t complain about it. I like that they are chewable, because neither of my kids are any good at swallowing pills.",5,"product life changer us kid sleep issue lot trouble fall asleep since start use bedtime become much easier amount melatonin minuscule really sure melatonin herbs whatever miracle us one kid particularly like taste first get use week complain like chewable neither kid good swallow pills"
"1275012","B00U470TAK","Luna Kids | #1 Sleep Aid Tablets for Children & Sensitive Adults | Naturally Sourced Ingredients | Chewable Pills | Gentle Herbal Supplement with Chamomile, Melatonin, Valerian & Lemon Balm","We use this to help our kids sleep through the night.  Since moving into a new house they've begun waking in the middle of the night every night.  With Luna, it seems to help but not entirely.  We love the ingredients but it doesn't seem to be very potent (which is probably a good thing). Also, the kids do not like the taste at all.  However, we have really picky kids.  I tried one myself and thought it tasted fine but if the ""real"" consumer isn't happy then that's what matters most.  I can only imagine how difficult it must be to get great ingredients to also taste great.",4,"use help kid sleep night since move new house begin wake middle night every night luna seem help entirely love ingredients seem potent probably good thing also kid like taste however really picky kid try one think taste fine real consumer happy matter imagine difficult must get great ingredients also taste great"
"1275013","B00U470TAK","Luna Kids | #1 Sleep Aid Tablets for Children & Sensitive Adults | Naturally Sourced Ingredients | Chewable Pills | Gentle Herbal Supplement with Chamomile, Melatonin, Valerian & Lemon Balm","I've been using their product for about a year now and have found it to be very affective. I was given a free bottle just 2 weeks ago for a review but had been using their products previously so this is not a biased review but a very honest one. On nights I know my daughter is going to have a hard time falling asleep, i give her one and generally within a half hour she's sound asleep. Occassionaly I find it doesn't work as quickly but more then 90% of the time it does. She loves the flavor and asks for it almost every night even tho she doesn't get it every night. I love the natural ingredients and that the melatonin is very little. I would definitely recommend giving it a try! I've even used it myself occassionaly when I have a hard time falling asleep. Def try it out!",5,"use product year find affective give free bottle weeks ago review use products previously bias review honest one nights know daughter go hard time fall asleep give one generally within half hour sound asleep occassionaly find work quickly time love flavor ask almost every night even tho get every night love natural ingredients melatonin little would definitely recommend give try even use occassionaly hard time fall asleep def try"
"1275014","B00U470TAK","Luna Kids | #1 Sleep Aid Tablets for Children & Sensitive Adults | Naturally Sourced Ingredients | Chewable Pills | Gentle Herbal Supplement with Chamomile, Melatonin, Valerian & Lemon Balm","AMAZING AND LIFE CHANGING!!!  My kids are sleeping great and it has made bedtime an easy routine!  the kids love it and are getting great sleep!  I did a lot of research before we landed on this product.  I liked the low dosage of the melatonin because I knew it wouldn't be addicting to where my kids would rely on it to sleep.  It has helped us build a great night time routine.  My kids used to get their 2nd wind before bed time and had such a hard time falling asleep and this product has helped them find a good sleep schedule!  I would recommend it to everyone!",5,"amaze life change kid sleep great make bedtime easy routine kid love get great sleep lot research land product like low dosage melatonin know addict kid would rely sleep help us build great night time routine kid use get nd wind bed time hard time fall asleep product help find good sleep schedule would recommend everyone"
"1275015","B00U470TAK","Luna Kids | #1 Sleep Aid Tablets for Children & Sensitive Adults | Naturally Sourced Ingredients | Chewable Pills | Gentle Herbal Supplement with Chamomile, Melatonin, Valerian & Lemon Balm","Bed time was a NIGHTMARE with my 4 year old. She’d play around in her bed late into the night refusing to settle. Lack of sleep at night naturally led to behavior issues during the day. We were desperate and tried Luna based on the reviews. It has been a game changer. We know instantly after turning out the lights if we forgot to give it to her. She goes to sleep quickly and sleeps so much better.",5,"bed time nightmare year old play around bed late night refuse settle lack sleep night naturally lead behavior issue day desperate try luna base review game changer know instantly turn light forget give go sleep quickly sleep much better"
"1275017","B00U470TAK","Luna Kids | #1 Sleep Aid Tablets for Children & Sensitive Adults | Naturally Sourced Ingredients | Chewable Pills | Gentle Herbal Supplement with Chamomile, Melatonin, Valerian & Lemon Balm","We've used Luna for over a year now to help our children sleep when they've had difficulty winding down. For our daughter who struggled with anxiety, it was the calming help she needed to be able to release into sleep. I trust the ingredients in it and the low dose of melatonin. It works well, no melatonin hangover, and it has made a difference for my kids. I hope it will help you and yours.",5,"use luna year help children sleep difficulty wind daughter struggle anxiety calm help need able release sleep trust ingredients low dose melatonin work well melatonin hangover make difference kid hope help"
"1275019","B00U470TAK","Luna Kids | #1 Sleep Aid Tablets for Children & Sensitive Adults | Naturally Sourced Ingredients | Chewable Pills | Gentle Herbal Supplement with Chamomile, Melatonin, Valerian & Lemon Balm","I use Luna kids with my 3.5 year old who was having major wake issues. Typically a good sleeper, she began waking multiple times per night ( even with a consistent sleep and wake time, early bed time, etc.) I was at a loss and nothing else was working. First night with Luna kids she slept all night and has most night since. You can tell she slept hard and is well rested when she wakes. I would definitely recommend this product!",5,"use luna kid year old major wake issue typically good sleeper begin wake multiple time per night even consistent sleep wake time early bed time etc loss nothing else work first night luna kid sleep night night since tell sleep hard well rest wake would definitely recommend product"
"1275021","B00U470TAK","Luna Kids | #1 Sleep Aid Tablets for Children & Sensitive Adults | Naturally Sourced Ingredients | Chewable Pills | Gentle Herbal Supplement with Chamomile, Melatonin, Valerian & Lemon Balm","I originally got this medication to help my 5-year-old, now 6-year-old sleep at night. Despite trying several different behavioral modification tactics with regards to bedtime routine, he would still be awake late at night and couldn’t wind down. I chose Nested Naturals Kids Sleep due to a review of ingredients (low in melatonin) and reviews of product. Price was a factor as well. My son easily takes this every night, sleeps better, and doesn’t complain of tiredness in the morning. One bottle lasts two months which is helpful as well as cost effective.",5,"originally get medication help year old year old sleep night despite try several different behavioral modification tactics regard bedtime routine would still awake late night wind choose nest naturals kid sleep due review ingredients low melatonin review product price factor well son easily take every night sleep better complain tiredness morning one bottle last two months helpful well cost effective"
"1275023","B00U470TAK","Luna Kids | #1 Sleep Aid Tablets for Children & Sensitive Adults | Naturally Sourced Ingredients | Chewable Pills | Gentle Herbal Supplement with Chamomile, Melatonin, Valerian & Lemon Balm","My daughter has always had trouble falling asleep . We use Children’s Luna and lavender oil for aromatherapy to help her wind down and relax especially if it’s a school night and she has to go to sleep so early . She’s really a night owl so going to sleep early Is extra hard ! It’s natural, it tastes good, it’s easy, and it works for her. She loves it and asks for it when she needs it.",5,"daughter always trouble fall asleep use children luna lavender oil aromatherapy help wind relax especially school night go sleep early really night owl go sleep early extra hard natural taste good easy work love ask need"
"1275025","B00U470TAK","Luna Kids | #1 Sleep Aid Tablets for Children & Sensitive Adults | Naturally Sourced Ingredients | Chewable Pills | Gentle Herbal Supplement with Chamomile, Melatonin, Valerian & Lemon Balm","My daughter suffer from Cyclic Vomiting Syndrome, anxiety and has panic attacks. At one point her anxiety was so bad that she stayed up all night until the next mid morning. She was a complete mess with her sleep patterns. Not only did this immediately fix her sleep issues but it helped her anxiety and her cyclic vomiting syndrome. The lemon balm powder in this product is also Known to treat nausea and stomach issues. Her mood has been SO much better, panic attacks are a lot less and she’s going to sleep at a decent time with no issues. This product is truly amazing!",5,"daughter suffer cyclic vomit syndrome anxiety panic attack one point anxiety bad stay night next mid morning complete mess sleep pattern immediately fix sleep issue help anxiety cyclic vomit syndrome lemon balm powder product also know treat nausea stomach issue mood much better panic attack lot less go sleep decent time issue product truly amaze"
"1275041","B00U470TAK","Luna Kids | #1 Sleep Aid Tablets for Children & Sensitive Adults | Naturally Sourced Ingredients | Chewable Pills | Gentle Herbal Supplement with Chamomile, Melatonin, Valerian & Lemon Balm","My 10 yr old daughter hasn't had a full nights sleep in years. Came to the point I had to take her to the doctor. What did they say? It was anxiety mixed with ADD. Her school work wasn't good and her teachers were complaining about her mood swings. I did not want to put her on dangerous ADD drugs.. so I took a long shot to see if it was her sleep issues causing all these issues. Gave her one tablet before bedtime. I kid you not... 15 minutes later her eyes were closing, and with the hour she was sound asleep. Already teachers have been emailing me about her improvement the past few days. The best part is my baby gets the rest her little mind needs to repair itself. This is so important, the brain won't produce the right chemicals unless it gets the rest it needs. Needless to say this product has been a life saver for me and my wife, who can now also get a good nights sleep ourselves. Thank you Luna!",5,"yr old daughter full nights sleep years come point take doctor say anxiety mix add school work good teachers complain mood swing want put dangerous add drug take long shoot see sleep issue cause issue give one tablet bedtime kid minutes later eye close hour sound asleep already teachers email improvement past days best part baby get rest little mind need repair important brain produce right chemicals unless get rest need needle say product life saver wife also get good nights sleep thank luna"
"1275042","B00U470TAK","Luna Kids | #1 Sleep Aid Tablets for Children & Sensitive Adults | Naturally Sourced Ingredients | Chewable Pills | Gentle Herbal Supplement with Chamomile, Melatonin, Valerian & Lemon Balm","We have been using LUNA Kids sporadically over the years for my kids. One of my kids especially went through some years where his mind was constantly racing and had a hard time just relaxing and getting ready for bed. With LUNA and some mindfulness work, it helped significantly. I love that it's natural with proven things that help aid in sleep, and that the melatonin dose is low. Now that my child is reaching teen years, it doesn't have the <30 minute to sleep effect that it used to, so we may have to look into using the non-kids version. Either way, great product, mom approved!",5,"use luna kid sporadically years kid one kid especially go years mind constantly race hard time relax get ready bed luna mindfulness work help significantly love natural prove things help aid sleep melatonin dose low child reach teen years minute sleep effect use may look use non kid version either way great product mom approve"
"1275043","B00U470TAK","Luna Kids | #1 Sleep Aid Tablets for Children & Sensitive Adults | Naturally Sourced Ingredients | Chewable Pills | Gentle Herbal Supplement with Chamomile, Melatonin, Valerian & Lemon Balm","Our son started taking at 4. The FIRST night he fell asleep on the rug. That was the easiest he ever fell asleep...and the earliest. The only downside is he'd sleep so soundly, he'd have an accident on the way to the bathroom as he couldn't wake easily.  We decreased to 3/4 of a pill and it seemed to help. A year later and his body has reset itself to an average person's sleep cycle, so goodbye. We recommend it to many ppl though!! Update: he's 7 now and still takes it occassionally. He was having night terrors nightly, until we started giving him Luna again. While we are still vying for a sleep study, Luna has been very helpful on the meantime until we can get the the root of his sleep issues. Much better than just melatonin alone and tastes better too.",5,"son start take first night fell asleep rug easiest ever fell asleep earliest downside sleep soundly accident way bathroom wake easily decrease pill seem help year later body reset average person sleep cycle goodbye recommend many ppl though update still take occassionally night terrors nightly start give luna still vie sleep study luna helpful meantime get root sleep issue much better melatonin alone taste better"
"1275044","B00U470TAK","Luna Kids | #1 Sleep Aid Tablets for Children & Sensitive Adults | Naturally Sourced Ingredients | Chewable Pills | Gentle Herbal Supplement with Chamomile, Melatonin, Valerian & Lemon Balm","My 4 year old had a difficult time falling asleep even after the longest of days. She would get out of bed at least 5 times before she fell asleep at night. My babysitter told me about these sleep aide pills, and I'm so glad she did. Now she falls asleep calmly and gets at least one-two hours more sleep every night. And we avoid the nightly ""battles"" because she ready and yawning for sleep instead of wanting to tell me her 100th story of how she wants to be an unicorn-kitty, why the sky is blue, etc. She calls them her ""night-time vitamins"" and enjoys the taste.",5,"year old difficult time fall asleep even longest days would get bed least time fell asleep night babysitter tell sleep aide pills glad fall asleep calmly get least one two hours sleep every night avoid nightly battle ready yawn sleep instead want tell th story want unicorn kitty sky blue etc call night time vitamins enjoy taste"
"1275045","B00U470TAK","Luna Kids | #1 Sleep Aid Tablets for Children & Sensitive Adults | Naturally Sourced Ingredients | Chewable Pills | Gentle Herbal Supplement with Chamomile, Melatonin, Valerian & Lemon Balm","My daughter has been using this for a couple years. She had so much trouble falling asleep. After a couple days of using it...I thought it was too good to be true...but nope it’s worked for two years perfectly. I love that it has barely any melatonin at all and is all natural. I’ve had a had a few friends use it for their kids after telling them about it and it worked great for them too.",5,"daughter use couple years much trouble fall asleep couple days use think good true nope work two years perfectly love barely melatonin natural friends use kid tell work great"
"1275046","B00U470TAK","Luna Kids | #1 Sleep Aid Tablets for Children & Sensitive Adults | Naturally Sourced Ingredients | Chewable Pills | Gentle Herbal Supplement with Chamomile, Melatonin, Valerian & Lemon Balm","As a nurse practitioner, I highly recommend this for occasional use in children. Most melatonin supplements are much too high of a dose so are harmful. This has a very small dose, which actually works better, and I love that it has natural ingredients. I use occasionally it with my own children for jet lag or time changes. Helps a lot to get their body clock back in rhythm!",5,"nurse practitioner highly recommend occasional use children melatonin supplement much high dose harmful small dose actually work better love natural ingredients use occasionally children jet lag time change help lot get body clock back rhythm"
"1275047","B00U470TAK","Luna Kids | #1 Sleep Aid Tablets for Children & Sensitive Adults | Naturally Sourced Ingredients | Chewable Pills | Gentle Herbal Supplement with Chamomile, Melatonin, Valerian & Lemon Balm","Great product, this is the 5th time I've purchased it.  I wouldn't do that if it didn't work. This doesn't ""put your kids to sleep"" this just helps them to relax, and if they're naturally sleepy, they fall asleep. My 10 and 7 year old have been using this for over 2 years now and they ask for it by name every so often when they find they are having problems falling asleep.",5,"great product th time purchase work put kid sleep help relax naturally sleepy fall asleep year old use years ask name every often find problems fall asleep"
"1275048","B00U470TAK","Luna Kids | #1 Sleep Aid Tablets for Children & Sensitive Adults | Naturally Sourced Ingredients | Chewable Pills | Gentle Herbal Supplement with Chamomile, Melatonin, Valerian & Lemon Balm","While I am a kid at heart I am actually a 54 year old female who has a difficult time sleeping through the night.  I have tried melatonin but it made me feel groggy but saw that these tablets had a few other ingredients and decided to give them a try.  They work great for me; I fall asleep quickly and most importantly I am no longer waking up 4 or more times a night since I began taking these several months ago.  I like them so much I have placed a subscription order for them :)",5,"kid heart actually year old female difficult time sleep night try melatonin make feel groggy saw tablets ingredients decide give try work great fall asleep quickly importantly longer wake time night since begin take several months ago like much place subscription order"
